GeneSymbol	Mix1	Mix2	Mix3	Mix4	Mix5
ISLR	90.8924471448	81.9358233343	75.8978661425	95.3373082376	91.590049848
ISOC1	659.421699455	708.980766412	811.395239025	544.96165139	673.724007978
ISOC2	398.780995247	457.761410891	363.874963999	336.296867978	347.707700378
ISYNA1	185.0930952829	231.3280608846	199.4605727907	189.3277721638	266.4030398243
ITCH	527.291559381	535.191052499	479.670716826	606.164247289	548.436848091
ITFG1	928.037219819	1143.600454648	937.55123583	945.471448115	1168.42417088
ITFG2	92.5409178396	80.790649637	80.6879694334	60.4822666352	49.5708561152
ITGA10	553.159591545	521.518172041	273.360249566	546.272844148	326.29651386
ITGA2	569.8756574509	484.0194239688	281.2982119111	621.9823655213	375.524304677
ITGA2B	29.3842092123	34.6357774341	35.4259995941	70.1129776384	78.5565284209
ITGA3	120.6534388986	129.4254016462	142.2945574727	105.3742465314	144.2522346018
ITGA4	1190.8818476408	990.6701167192	754.84281466	935.680302273	506.0781120532
ITGA5	541.64491346	658.7158602925	576.944353359	627.066429218	685.6978351173
ITGA6	734.1036545852	789.83128377	378.3514514832	439.8798682172	273.2829148752
ITGA7	18.6570407799	19.9559260519	18.4755699138	16.7403321327	17.4385573502
ITGA8	273.7925435057	306.4084837049	105.1994575653	248.9598925911	126.9012847957
ITGA9	75.7622885171	77.2016550561	60.291759664	102.3087115038	104.6829729966
ITGAE	2498.373395744	2400.372057624	1835.636476754	2051.7866799	1277.011169072
ITGAL	1534.723410488	1613.355348373	2942.830509764	761.429299574	1076.660324023
ITGAM	872.8399145057	1144.9924227674	2736.8226178773	2316.5703184234	3348.0369626865
ITGAV	259.957432177	306.673897013	520.874393498	391.002104775	650.349751502
ITGAX	135.5975583223	321.4909490903	691.3642787906	1038.0843278179	1681.5357825973
ITGB1	14.89822176384	16.88695836203	12.15184007159	13.3819879013	12.5624608435
ITGB1BP1	378.539362942	400.019168844	415.753962099	332.590189663	340.907721807
ITGB1BP2	15.62303221877	16.74250879194	13.34253595732	15.26053572281	13.63531554078
ITGB1BP3	21.94116438292	29.52214154274	39.58151328002	24.73269177078	40.16059786821
ITGB2	4060.867153296	4603.261047198	7872.895503752	4368.411639106	6903.32987398
ITGB3	113.1274663044	113.1006629184	118.1463930466	127.6410443314	136.4215880385
ITGB3BP	823.630691228	784.700784306	570.159037575	610.560976832	358.411380991
ITGB4	23.5062351685	26.8380305068	22.1584277658	21.0692402218	23.565890777
ITGB5	54.6211203191	68.2265343643	161.1022509725	129.7564518805	385.6754199793
ITGB6	56.5281500415	58.9344104117	31.1214428851	59.423903083	36.6018230934
ITGB7	1832.893433729	1797.8230556666	1579.8065376452	1033.833568153	643.3253191332
ITGB8	94.4475163948	89.8745365199	80.9095880553	108.3707022558	103.7341028578
ITGBL1	4.6284186163	5.34171659503	4.57416467611	7.84590073702	7.99417850921
ITIH1	68.706899487	61.745938297	49.0092240831	64.8310623239	49.4412813364
ITIH2	430.514193418	384.621409746	211.466552071	446.139171836	265.681078595
ITIH3	114.0419297758	103.2479257971	74.9618244887	97.3529258401	56.7298311616
ITIH4	206.5773414681	215.374960646	159.1624178667	230.535567145	204.3522808298
ITIH5	164.4468364869	144.3542438735	104.5488613559	182.8903727767	132.6160535025
ITK	3591.1690904828	3204.1238823686	3285.9416267182	1334.0336491004	1047.330362272
ITM2A	2589.793317758	2061.5645494927	1880.8737826462	1027.8353325916	763.0509898151
ITM2B	7919.80108941	8004.74085997	7791.08644955	10010.39085522	10180.67560428
ITM2C	1766.9536574318	2403.7839113115	468.8064623151	1696.2758193374	660.6283064591
ITPA	1030.024969362	1031.597375199	1039.901305806	717.2067165744	714.202001948
ITPK1	368.374996372	396.661189099	561.71419094	721.695415468	946.119772058
ITPKA	24.6946606901	32.2746331113	27.0079561414	21.138113444	22.6450417268
ITPKB	1188.4761634702	1129.0317155833	953.7962627485	709.3655378815	643.5767224738
ITPKC	434.108968447	423.635812681	352.72420036	438.799672994	391.218616357
ITPR1	669.5762908457	633.1755975641	376.1734643419	659.4901978352	347.328899344
ITPR2	179.414351352	186.051437695	189.565201755	183.572985604	205.132663717
ITPR3	438.2761226817	416.5061275401	341.0720247172	225.2462168937	117.0815306749
ITSN1	103.5846668941	127.5057108644	156.726213765	150.6952579585	285.243085529
ITSN2	745.635659234	689.638347248	469.529955698	803.713607312	562.334569501
IVD	320.206650953	312.1303716732	254.963315299	276.5239102342	220.8941272824
IVL	331.8440751119	275.0264313469	243.1128309919	398.7548957952	316.71071777
IVNS1ABP	964.758825055	1231.314714192	2513.367297746	1310.788819823	2113.83288031
IZUMO4	124.8087219844	166.1241648568	127.1521733003	76.7378886403	83.8058077878
JAG1	98.7070601083	123.9302509488	96.3191091941	205.2550419598	240.5826370692
JAG2	194.074561441	203.828944182	246.939846375	197.558455986	219.55033169
JAK1	5053.61447937	5073.53793184	6388.68447402	4118.72913301	4564.78616134
JAK2	193.282444295	276.950286723	332.261150565	299.185537167	491.16414605
JAK3	162.0641358898	146.7307116839	167.1520573703	116.0015968904	130.3286377195
JAKMIP2	396.726614817	352.880184449	520.749969187	399.020109102	388.41282614
JAM2	290.6455744358	255.2799029761	102.4504134462	293.9998083812	146.5398987484
JAM3	475.5076236293	275.5184068393	183.1362341001	376.929966858	159.1806936176
JARID2	1039.75685006	1123.306547683	1087.678415138	1520.614456067	1430.630037887
JHDM1D	1127.91571459	1191.672380576	942.005885545	1032.006946241	1053.132897763
JMJD1C	637.18142651	653.914510776	497.240741873	1467.438518164	1537.258837269
JMJD4	108.7262378158	121.5136333373	120.7562361371	89.3896886722	81.6843071985
JMJD5	149.2845594695	149.876027085	118.977516088	136.4964560784	126.7585050022
JMJD6	357.002931592	419.412151862	395.312120347	668.748804948	738.776697994
JMJD7-PLA2G4B	1218.188867034	1153.345877937	687.628791988	1024.49181906	631.118257798
JOSD1	748.656627213	1050.01610287	922.375076292	1911.692473521	2209.384074917
JPH2	10.15373120299	10.90272910256	8.9398997156	9.80604093001	9.97228808243
JPH3	72.35306206772	65.27499075504	48.90774360438	83.68154666534	62.9361341952
JRK	243.63432761	244.017853134	242.526630397	207.373635229	207.201933193
JRKL	182.4681160322	189.5378526772	220.3369054166	179.117107409	194.3826763854
JTB	7657.10436628	7377.26735322	6534.52028821	7448.35187417	6050.14998344
JUN	1844.683242881	2093.152646233	986.480697116	1236.0320875839	581.248737332
JUNB	4177.20632017	2677.095325824	2631.582805808	3491.861027548	2891.661224705
JUND	2564.855536484	2312.024224262	1062.315817928	2041.115371181	982.821719419
JUP	90.3199058207	124.3966819141	91.8855364644	155.9616580531	171.2611007313
KAL1	215.9047343978	188.8207714164	137.7838630735	234.2225915147	175.527067207
KALRN	121.6633652459	112.9445005348	87.1413225768	119.8752091255	96.1677063555
KANK1	357.0957912975	363.570982667	188.9035915675	333.500342283	202.3707868167
KANK2	76.287207458	83.5260632483	99.6018200273	96.9806349269	117.8927084231
KANK3	38.7867881587	49.8733869166	41.8615999771	27.9625988377	30.8321061508
KARS	5586.46268757	5117.87210819	5360.77899653	4132.00258572	3707.71903777
KAT2A	810.436498528	683.050866753	402.517567622	704.8546047	375.629629935
KAT2B	960.710381468	895.435096944	1119.195655174	780.80959242	745.166195181
KAT5	901.080204972	951.957441169	841.181964967	870.865886494	913.848760772
KATNA1	646.864995794	551.197484657	559.540577067	650.305388621	571.889353606
KATNB1	294.523891092	341.35665	283.050850408	304.331527818	302.05080068
KAZALD1	20.6864497071	23.9137467426	20.7878839722	18.112954025	19.9218409586
KAZN	40.241558714599996	51.5591583342	44.9685786762	77.9741141746	90.2948203205
KBTBD10	28.76941567644	30.37610146105	18.37592532014	30.5331369152	25.58991504177
KBTBD11	101.7552643519	171.3034023604	127.6956223056	296.3956823327	340.2489932208
KBTBD2	1056.98516732	1145.746794451	1073.326588813	1551.360326677	1498.995051567
KBTBD4	331.734954635	291.264265941	282.814383694	318.483204553	287.404170858
KCMF1	3322.88137581	3200.41923645	2830.50994236	3332.04940899	2901.29613406
KCNA1	143.4022070119	148.438225369	102.2662387972	146.5553809479	125.5434295898
KCNA10	15.3352595384	15.330053419	11.9164140983	15.203827411	13.6145635029
KCNA2	43.3156163928	60.54667757758	36.80155029144	38.28457516974	38.37322701736
KCNA3	522.7444633857	461.3131895744	317.9220905769	297.5587381434	102.1570317381
KCNA4	61.772779273	57.2711018437	44.7295619848	68.1519894293	60.2879534693
KCNA5	19.47412086097	19.33895931332	13.80498985372	26.77336778128	23.35622489214
KCNAB1	67.2742695826	67.9070269089	52.6355034342	70.90402553	66.2283060525
KCNAB2	287.1572393751	349.2973207578	314.6472484383	170.2535886065	231.2466830785
KCNAB3	182.9036100618	197.736215146	135.9978217849	207.2574344773	182.5614296835
KCNB1	171.1351784821	169.2459021544	124.7065557168	166.8602699968	128.1702984011
KCNB2	114.0865292645	103.4579781467	63.5177968444	111.7770063222	74.4314357325
KCNC1	66.2589266886	70.5089977527	70.3264247329	67.8093996483	76.9419314172
KCNC3	163.1086512875	155.0341084653	96.00906534	154.0486540348	109.2512157489
KCNC4	131.7487672819	141.2549528658	86.9645282675	109.7401491856	88.1984890908
KCND1	39.2575296252	51.0983179892	51.7355933594	42.542364018	54.7416315103
KCND2	53.53464485937	46.10826814582	24.27463004077	53.38215662136	26.95810608741
KCND3	27.3505640438	29.5869733859	35.6357445079	32.9118722803	37.6992436564
KCNE1	150.1078878769	140.2598128634	104.5194544336	157.5388373077	123.0310464785
KCNE1L	104.3446841426	112.1955559568	74.2861831076	96.9858243703	75.8664798267
KCNE2	24.0021528757	26.1548666734	22.4901134671	29.4377154295	26.9890614491
KCNE4	53.0893938888	47.2085985896	38.3994111061	45.7834878968	31.0227663401
KCNF1	72.2017586349	71.3170600175	62.6946074131	68.9425923378	72.6152748537
KCNG1	18.6747025687	20.27275689794	16.25880766457	18.81882782332	17.73369303254
KCNG2	39.06382241195	49.5841874821	17.21552778495	31.5537434774	17.8404068564
KCNH1	29.07155317867	35.4513457645	17.48622018767	26.37244735327	18.59134530235
KCNH2	155.7154843621	191.9860717597	77.8232561016	345.3747166317	322.611399294
KCNH4	59.685889671299996	72.0191961267	66.9593857508	66.3223641834	72.4230534062
KCNH6	22.51513370536	21.39769283714	18.12088096454	20.91193871132	17.76699941964
KCNIP1	160.4076734601	163.1253053972	99.2598592171	164.6333158572	105.8007410479
KCNIP2	94.8874814544	87.175424369	81.1133589792	77.4317064925	71.4190975707
KCNJ1	18.7710735265	19.2028143029	18.1768769908	22.1113228034	22.9343171756
KCNJ10	170.1084697188	136.4812304976	125.0359595957	170.6295951562	127.4235933644
KCNJ12	39.6021532647	38.0300784478	19.5688261527	46.7033748411	33.7203381835
KCNJ13	12.55222673293	15.70002340558	11.33516006553	15.85858649166	14.93838358506
KCNJ14	189.431185995	191.0863856126	171.0974131992	200.891871495	182.7452422195
KCNJ15	169.2698535013	167.571527709	140.7571843137	835.8945611286	909.8252985326
KCNJ16	119.7022837972	106.7265043174	57.8852072395	122.5301675725	68.5629652271
KCNJ2	342.3814613971	420.8677406246	398.1025167618	932.5961841704	1251.7234457304
KCNJ3	117.2856037824	100.6186154281	84.8696882044	110.1716469057	82.7433380473
KCNJ4	33.25795907405	39.7547336529	25.06119301105	36.0045024921	35.17773256383
KCNJ5	67.5816824725	75.9252626319	66.0153663842	63.8727188281	84.4764582936
KCNJ6	72.5093921636	66.436514968	37.9818634226	78.2082020727	53.917484614
KCNJ8	41.7039615757	44.2771004103	27.6715665431	79.0873544924	75.7564293693
KCNJ9	178.2829403061	166.9668793183	110.5608998647	184.4636052469	131.0914069971
KCNK1	52.2337903665	51.9902192009	34.0869120423	39.3126288987	29.9905153402
KCNK10	118.5841053171	124.8696109345	99.6443284599	111.1889208961	98.0050781553
KCNK12	40.30694148167	44.93701770833	36.59318559696	28.40707218275	17.26820103777
KCNK13	47.1510564207	60.980488507	69.9579311319	47.8073852901	84.4747156792
KCNK15	34.24361230639	38.76292563894	34.93127043484	24.33511483708	31.24670520175
KCNK2	63.6131199936	64.916659742	40.9705267639	68.0441498526	50.1775300559
KCNK3	101.0504470968	88.8373520263	56.2469086348	103.0615163773	65.6128958854
KCNK5	183.7799826283	111.2303599494	189.5282815367	129.9982786562	148.6096864638
KCNK7	26.1891745544	30.101409308	28.8996028761	54.2449107391	63.27772074
KCNMA1	89.3860402851	92.8599498165	83.804251675	98.4001981351	147.4153701557
KCNMB1	315.248724752	320.739607663	344.518138369	371.896957161	450.240866247
KCNMB2	218.6474849367	216.9118758452	150.5118410853	243.631917864	200.7350175339
KCNMB4	251.911539495	241.496038218	171.020839041	271.447094287	222.178447857
KCNN1	122.562090563	147.9466747725	153.5254685232	120.2372404132	152.3004889287
KCNN2	30.2428841465	30.6808962215	20.5389536704	32.2319262852	28.465989808
KCNN3	11.94398362424	11.99442702212	10.05304081315	10.97097988408	9.56072419571
KCNN4	746.67004768	576.399032982	458.35667116	535.006128168	439.852781686
KCNQ1	101.857943578	144.6363409232	137.6024840729	172.1740135662	241.916581135
KCNQ1DN	101.0048463121	110.4800378935	100.7260041813	126.5146784132	138.3153175831
KCNQ2	15.4706306545	15.1988752427	16.8172546034	15.1965613546	18.0325234968
KCNQ3	214.167741055	206.0019758106	118.4716025298	225.1263472551	152.1791696504
KCNQ4	47.0558119525	57.2211038397	56.3813750516	56.301180552700004	71.9436668419
KCNS1	343.38509659	338.867792441	235.874455726	382.030850046	308.17958494
KCNS3	107.9939432966	112.9262848686	86.4694501517	109.7114427529	95.790745098
KCNV1	4.76560609493	5.56970753206	4.68514402981	4.5978976895	4.50704155959
KCNV2	423.932527116	446.583130076	257.014394959	441.82986658	314.829409282
KCTD12	229.6749169509	612.2063661236	1300.2016282827	354.5719443793	1258.8221014995
KCTD13	168.928172109	193.4869924244	242.5822717976	188.5839984094	273.188127556
KCTD14	117.0346978182	113.7579829397	82.6078805288	122.1252233654	101.1525148092
KCTD15	198.3803655723	212.0106833385	141.9271333516	295.846179446	237.1870675328
KCTD17	91.5093046118	98.2255157205	93.7306386191	49.6528802782	84.2778993875
KCTD2	498.949358582	486.325210885	454.580737963	533.853566058	500.377998429
KCTD20	930.10057264500006	862.417823863	542.944111297	930.120361183	607.598826231
KCTD3	58.3568318667	67.2102353525	62.0137057591	61.5052645488	66.3738734518
KCTD5	490.662375725	536.455094869	920.444492157	466.025113952	738.629718613
KDELC1	36.93557796997	43.9941885906	61.80297967005	61.18311633199	54.57229670157
KDELR1	447.014660201	549.2227070324	375.966654552	320.3653916594	347.1240784668
KDELR2	1145.560244049	1403.513080742	918.555853008	1025.661239386	829.238651612
KDELR3	385.2843616432	431.3054532868	141.150293092	357.21340297	174.7667947523
KDM1A	496.1667678078	549.712574079	498.19682964	342.6696750244	351.750255925
KDM2A	887.106520924	907.914359414	817.200123706	748.633455076	712.390045095
KDM3A	1454.0462302	1605.262239342	1116.631276034	1590.642673355	1540.89004693
KDM3B	1667.330044356	1535.96984226	1279.833691783	1816.573228661	1478.69463988
KDM4A	420.047977651	407.322349509	351.575807646	436.970240286	388.841977569
KDM4B	537.290362402	548.860293801	424.875179413	689.767422853	621.447805347
KDM4C	703.251942337	683.644448237	550.11282752	597.942058036	498.736202587
KDM4D	27.0232762333	28.4342319419	37.4384775929	33.9099365021	50.1545106241
KDM5A	654.624756876	707.677112151	1073.234500737	625.37079695	683.588986676
KDM5B	508.087107397	568.411670237	533.139767621	695.657408339	672.4801589
KDM5C	673.845645001	734.855015965	579.684552705	629.090888419	587.74613646
KDM5D	2069.6444722816	2059.29750349	845.4907051546	1785.0055813036	860.5360102632
KDM6A	234.615919308	255.746101948	284.297621204	301.886374026	355.114895676
KDM6B	596.156696443	627.901427516	503.399523702	1202.685959609	1260.666427284
KDR	49.4127971987	52.7187688347	40.8917722275	47.643824529	47.777725552
KDSR	441.830553025	391.120323075	409.167053598	361.293861873	409.7806499
KEAP1	299.7054026638	380.395520295	614.435947962	255.0815365976	539.95265546
KEL	143.3494322617	173.1083767472	115.6444532304	183.3573222611	172.55529597
KERA	68.0827960137	59.2373848439	44.7113508966	63.1715011712	42.5712425359
KHDC1L	50.75898249237	51.30702770661	29.39913197458	61.84625164632	46.95016384287
KHDRBS1	3536.55133722	3248.80491383	2539.31389077	2785.40413325	1890.16376433
KHDRBS2	220.2896430071	202.190939466	118.6204463789	222.8524149165	125.499902864
KHDRBS3	39.7146302706	50.6239938164	41.891490002	115.6581362821	109.0370964738
KHK	12.451507834	15.1026272294	13.41020426897	12.10956769047	15.22393911526
KHNYN	1064.52043519	1115.364599436	819.589910613	1361.534603334	1215.197139613
KHSRP	622.333586294	644.874716994	534.085899157	520.931056285	507.039730173
KIAA0020	529.387015384	605.747007273	578.759084769	506.391907554	467.299884945
KIAA0040	672.949365873	606.209383649	387.6213207674	696.6919030102	514.7730948148
KIAA0090	172.1863151678	211.0477770725	228.1881230568	155.4050061331	194.619401305
KIAA0100	627.466128125	689.401885241	636.473542064	557.342066268	635.219179804
KIAA0101	500.818044126	521.394302813	544.4426390423	324.0066439989	236.1569527645
KIAA0141	482.432141658	489.642808082	390.862746731	510.255511303	438.843530739
KIAA0146	86.7022138858	95.424313696	126.3991662445	68.466096146	92.2074163909
KIAA0174	2377.06044729	2386.22811881	2559.02023192	2685.42775828	2909.81640234
KIAA0182	918.499205304	819.633361723	991.046785393	849.441249764	695.29841418
KIAA0195	479.073918369	433.894526266	376.44194029	407.554072421	330.895983636
KIAA0196	801.848049301	778.874102712	802.137516543	805.926660475	837.486921438
KIAA0226	884.269507345	851.931147829	575.206514098	777.982667265	546.697091161
KIAA0226L	2191.5822313714	1522.8335482269	100.3669285172	2291.6777184113	602.5014531388
KIAA0232	906.051493591	952.900420825	988.85812111	1475.089717845	1561.406053701
KIAA0240	547.318873016	466.027487438	581.344428235	523.588854673	509.697316346
KIAA0247	1754.470601241	1753.988049535	2177.781899811	2583.738579706	2987.35317388
KIAA0284	454.360724391	496.252773646	277.32282153	427.057189515	315.678824118
KIAA0317	681.955686676	737.249459436	876.820028631	1010.435038142	1191.562617938
KIAA0319	67.4584672756	50.661264672	41.9254319507	65.2739952631	46.9233066696
KIAA0319L	49.4778095579	37.952867983	65.7876486404	26.6245138627	66.1576475354
KIAA0355	683.514602201	581.105668866	396.050462247	615.052078962	384.311064411
KIAA0368	289.053548223	320.290150543	366.105879157	267.404801183	346.685809357
KIAA0391	1229.231357298	1105.07414338	939.211309345	881.729020391	693.929836496
KIAA0408	11.09468538192	10.85398951189	8.04198539867	9.51155756767	7.89648678318
KIAA0415	159.4028156727	197.6422435533	206.1600198637	249.4247191898	322.391613351
KIAA0430	1461.187649922	1397.323026294	996.371468201	1764.106493182	1481.787226011
KIAA0467	305.090780945	305.808061272	273.385824388	275.672881879	254.517907418
KIAA0494	1414.10148545	1274.998102718	1058.811613852	1341.676643337	994.907402275
KIAA0495	318.261060028	325.388326762	210.975977152	280.464332693	211.237265541
KIAA0513	153.1103774194	248.7402305348	401.5398852131	381.1777139331	573.110238768
KIAA0528	496.2345005134	463.0297976292	629.9213491988	524.3120593444	552.829873193
KIAA0556	570.126715454	567.787485357	528.366823469	655.128288343	642.34536898
KIAA0562	518.235956264	532.6025066812	433.9936254556	374.7854151136	289.1538338904
KIAA0564	325.549554381	307.77231131999997	261.783471589	264.108626124	217.922079647
KIAA0586	357.086771638	373.156951682	299.164185185	338.336521669	308.331895233
KIAA0649	59.8894589362	97.8324758268	123.5946630129	138.2054273198	214.1790392651
KIAA0664	383.124497245	408.765184921	379.113019555	378.252873616	380.442004926
KIAA0753	381.583600255	364.889103006	312.78102984	387.118304585	317.289911058
KIAA0754	34.32026744801	56.04619405982	98.77497648461	25.23291167391	86.87307724994
KIAA0776	529.200254905	552.578733309	530.291667896	371.515133291	315.317726067
KIAA0895	43.40236378758	45.40877049992	26.5016242235	48.08927999495	36.84047485302
KIAA0907	1659.717794745	1567.730424634	1080.731266029	1557.913656978	1039.169871987
KIAA0913	220.48710434	265.525671085	301.110880359	250.760859945	327.136808871
KIAA0922	1531.574676692	1399.922367626	1024.784864967	1577.652362516	1050.126778208
KIAA0930	519.454610692	686.957891675	817.946406066	617.240302647	1050.706128327
