gene	sample	expression
TICAM1	s4	206.0060350493
TICAM1	s5	260.827146196
TIE1	s1	10.09644799986
TIE1	s2	18.41905620486
TIE1	s3	57.43658272703
TIE1	s4	103.86679490508
TIE1	s5	99.37820535173
TIGD6	s1	27.12458002646
TIGD6	s2	32.95740164844
TIGD6	s3	21.07356376268
TIGD6	s4	36.96511777871
TIGD6	s5	40.70896170769
TIMELESS	s1	377.829821944
TIMELESS	s2	387.431200766
TIMELESS	s3	326.025384071
TIMELESS	s4	311.918991108
TIMELESS	s5	220.37066715
TIMM10	s1	512.100745678
TIMM10	s2	541.482128701
TIMM10	s3	523.373093838
TIMM10	s4	509.883223051
TIMM10	s5	485.92642478
TIMM13	s1	203.717995893
TIMM13	s2	270.372655646
TIMM13	s3	311.347599487
TIMM13	s4	282.3518449519
TIMM13	s5	378.494806948
TIMM17A	s1	501.104079056
TIMM17A	s2	612.193664873
TIMM17A	s3	468.18703854
TIMM17A	s4	428.94368753
TIMM17A	s5	441.574388505
TIMM17B	s1	731.886551954
TIMM17B	s2	839.522765438
TIMM17B	s3	546.965564587
TIMM17B	s4	768.511854385
TIMM17B	s5	684.066798648
TIMM22	s1	231.419009558
TIMM22	s2	219.4272665658
TIMM22	s3	198.9982310024
TIMM22	s4	188.1017189688
TIMM22	s5	171.7280155206
TIMM44	s1	202.9305935116
TIMM44	s2	229.744516351
TIMM44	s3	201.971147587
TIMM44	s4	169.5147241948
TIMM44	s5	183.029131999
TIMM8A	s1	118.1626333589
TIMM8A	s2	128.8696484462
TIMM8A	s3	101.5430470833
TIMM8A	s4	160.6579180586
TIMM8A	s5	133.8043619032
TIMM8B	s1	1115.908951818
TIMM8B	s2	1290.682719069
TIMM8B	s3	1519.200874197
TIMM8B	s4	1237.534378397
TIMM8B	s5	1581.987017003
TIMM9	s1	1798.446983456
TIMM9	s2	1611.650849775
TIMM9	s3	951.938049465
TIMM9	s4	1427.865926826
TIMM9	s5	700.565407101
TIMP1	s1	1217.863015115
TIMP1	s2	1739.787029874
TIMP1	s3	2458.23107617
TIMP1	s4	2826.478816732
TIMP1	s5	3948.113561008
TIMP2	s1	229.0245810477
TIMP2	s2	381.6142214529
TIMP2	s3	538.950607513
TIMP2	s4	704.6517275171
TIMP2	s5	1370.0253242474
TIMP3	s1	54.3543690239
TIMP3	s2	93.9151034477
TIMP3	s3	103.94929657510001
TIMP3	s4	184.8668206145
TIMP3	s5	219.7039241337
TIMP4	s1	39.49322527285
TIMP4	s2	47.862926619
TIMP4	s3	19.59713193101
TIMP4	s4	41.92855612714
TIMP4	s5	26.31153897767
TINAGL1	s1	34.46063940189
TINAGL1	s2	29.75194686926
TINAGL1	s3	24.94013403175
TINAGL1	s4	40.3548767416
TINAGL1	s5	33.47044803281
TINF2	s1	639.269844801
TINF2	s2	740.064289023
TINF2	s3	928.775814512
TINF2	s4	658.684539617
TINF2	s5	894.68922906
TIPARP	s1	1403.195693341
TIPARP	s2	1685.562408989
TIPARP	s3	1607.139509569
TIPARP	s4	3164.943218031
TIPARP	s5	3591.023308658
TIPIN	s1	167.0067850843
TIPIN	s2	192.6744538678
TIPIN	s3	226.1494866616
TIPIN	s4	78.8528922281
TIPIN	s5	91.8141993629
TIPRL	s1	271.5196751354
TIPRL	s2	265.5454053982
TIPRL	s3	503.995925436
TIPRL	s4	206.43511813
TIPRL	s5	279.6855212784
TJAP1	s1	558.98072451
TJAP1	s2	542.050503902
TJAP1	s3	447.585108771
TJAP1	s4	497.510663358
TJAP1	s5	411.098444537
TJP1	s1	271.9745036864
TJP1	s2	265.080709339
TJP1	s3	150.3831222732
TJP1	s4	287.3704257644
TJP1	s5	201.9429423134
TJP2	s1	155.4953478281
TJP2	s2	243.0408166641
TJP2	s3	324.3666709025
TJP2	s4	149.8456848629
TJP2	s5	425.6691144257
TJP3	s1	16.14056229228
TJP3	s2	16.57178080328
TJP3	s3	15.08035825305
TJP3	s4	12.54524591724
TJP3	s5	13.66759036919
TK1	s1	166.524025238
TK1	s2	192.5406075696
TK1	s3	185.0299115604
TK1	s4	120.2769911878
TK1	s5	122.9903301535
TK2	s1	148.4152088128
TK2	s2	186.6639941554
TK2	s3	209.8887341292
TK2	s4	221.338036289
TK2	s5	285.1852745554
TKT	s1	1414.182145249
TKT	s2	1586.768006316
TKT	s3	2234.012647472
TKT	s4	2263.5636697
TKT	s5	3073.678565317
TKTL1	s1	109.1790595866
TKTL1	s2	170.2224470452
TKTL1	s3	173.2558028599
TKTL1	s4	238.2635661342
TKTL1	s5	266.8433004159
TLE1	s1	441.2881607627
TLE1	s2	387.9966531056
TLE1	s3	264.8283594064
TLE1	s4	470.3938498025
TLE1	s5	291.2246250272
TLE2	s1	200.7453030223
TLE2	s2	218.0323744325
TLE2	s3	128.2922348462
TLE2	s4	146.9573534708
TLE2	s5	107.4895618708
TLE3	s1	347.955116052
TLE3	s2	332.629327648
TLE3	s3	277.33425681
TLE3	s4	681.920186968
TLE3	s5	700.033825405
TLE4	s1	433.088528297
TLE4	s2	524.161563825
TLE4	s3	659.856739483
TLE4	s4	969.703206784
TLE4	s5	1120.247630377
TLE6	s1	46.6559706861
TLE6	s2	47.4008985818
TLE6	s3	42.848434178
TLE6	s4	46.7844408626
TLE6	s5	44.335236636
TLK1	s1	499.110274312
TLK1	s2	421.299542117
TLK1	s3	329.670468878
TLK1	s4	442.192407789
TLK1	s5	321.087264097
TLK2	s1	433.2641756169
TLK2	s2	497.32856011
TLK2	s3	435.3050932853
TLK2	s4	415.550834174
TLK2	s5	488.7614406522
TLL2	s1	51.1763154292
TLL2	s2	45.0133603937
TLL2	s3	31.51427924577
TLL2	s4	47.44558007456
TLL2	s5	26.77862162779
TLN1	s1	244.2551146056
TLN1	s2	226.6414325912
TLN1	s3	493.111494687
TLN1	s4	231.2489619809
TLN1	s5	428.9758879764
TLN2	s1	139.860248965
TLN2	s2	126.0996512721
TLN2	s3	99.1578698213
TLN2	s4	138.2855899242
TLN2	s5	110.4848866164
TLR1	s1	198.4970009496
TLR1	s2	300.176568496
TLR1	s3	400.7502899228
TLR1	s4	664.3379381736
TLR1	s5	988.352041384
TLR2	s1	249.0032931784
TLR2	s2	571.0437897005
TLR2	s3	1054.5117757495
TLR2	s4	1219.5155642351
TLR2	s5	2264.9132076785
TLR3	s1	74.62369086675
TLR3	s2	75.3040411119
TLR3	s3	109.96610190695
TLR3	s4	77.5946801872
TLR3	s5	84.65314698415
TLR4	s1	184.2725559929
TLR4	s2	295.1123783206
TLR4	s3	499.4793626815
TLR4	s4	591.4610777324
TLR4	s5	1047.0579876292
TLR5	s1	248.02380105699999
TLR5	s2	296.0838277466
TLR5	s3	338.4749896093
TLR5	s4	359.3526640851
TLR5	s5	460.7007603746
TLR6	s1	158.5903754736
TLR6	s2	164.0019945492
TLR6	s3	146.9087831917
TLR6	s4	296.9782298334
TLR6	s5	312.7990008457
TLR7	s1	65.76026692999
TLR7	s2	107.7249839453
TLR7	s3	155.19601717568
TLR7	s4	60.42611744954
TLR7	s5	201.4434131865
TLR8	s1	68.44242514131
TLR8	s2	201.93069856691
TLR8	s3	397.66663170429
TLR8	s4	341.70967267278
TLR8	s5	818.95263718236
TLX1	s1	19.468508476
TLX1	s2	21.2655800138
TLX1	s3	19.45033636358
TLX1	s4	19.32588507174
TLX1	s5	20.445675026260002
TLX2	s1	8.68888475987
TLX2	s2	8.95461827121
TLX2	s3	8.51009072163
TLX2	s4	8.47446869836
TLX2	s5	8.90533615504
TLX3	s1	16.87020144339
TLX3	s2	17.36593493757
TLX3	s3	16.00082158689
TLX3	s4	30.25799189747
TLX3	s5	29.48559471142
TM2D1	s1	647.1323256
TM2D1	s2	654.897593989
TM2D1	s3	642.302793732
TM2D1	s4	682.921319361
TM2D1	s5	647.148308205
TM2D3	s1	1130.925150488
TM2D3	s2	1242.874176777
TM2D3	s3	1366.470808082
TM2D3	s4	1844.819168178
TM2D3	s5	2176.75549905
TM4SF1	s1	55.4067821057
TM4SF1	s2	57.5326689546
TM4SF1	s3	46.5113624416
TM4SF1	s4	60.3660793156
TM4SF1	s5	58.6331916527
TM4SF20	s1	57.17453427175
TM4SF20	s2	47.060594431
TM4SF20	s3	35.64358553625
TM4SF20	s4	62.2212741095
TM4SF20	s5	41.29565473847
TM4SF4	s1	49.372070788
TM4SF4	s2	49.5801181345
TM4SF4	s3	43.553700546
TM4SF4	s4	58.74132775
TM4SF4	s5	55.5007981638
TM4SF5	s1	203.6671695703
TM4SF5	s2	256.6303596074
TM4SF5	s3	131.2663208914
TM4SF5	s4	183.4310284457
TM4SF5	s5	152.404308976
TM6SF1	s1	433.918549249
TM6SF1	s2	609.524354128
TM6SF1	s3	862.68358688
TM6SF1	s4	1469.145901732
TM6SF1	s5	1763.044749013
TM7SF2	s1	149.6269658257
TM7SF2	s2	151.8832008408
TM7SF2	s3	108.8150747308
TM7SF2	s4	130.5640013608
TM7SF2	s5	95.2327293282
TM7SF3	s1	64.5205698483
TM7SF3	s2	70.7357054485
TM7SF3	s3	94.5842110507
TM7SF3	s4	47.5333493385
TM7SF3	s5	69.996262003
TM9SF1	s1	480.036724562
TM9SF1	s2	566.974853041
TM9SF1	s3	430.223820216
TM9SF1	s4	487.069208446
TM9SF1	s5	516.940383463
TM9SF2	s1	3797.92760795
TM9SF2	s2	4053.13995399
TM9SF2	s3	3203.23056889
TM9SF2	s4	4104.54143849
TM9SF2	s5	3974.05659831
TM9SF3	s1	1012.962078787
TM9SF3	s2	1130.564846652
TM9SF3	s3	1309.772049467
TM9SF3	s4	1058.839516892
TM9SF3	s5	1336.298906996
TM9SF4	s1	643.018420463
TM9SF4	s2	719.397936616
TM9SF4	s3	615.876601784
TM9SF4	s4	557.779847845
TM9SF4	s5	586.778909229
TMBIM1	s1	759.252937662
TMBIM1	s2	888.984876396
TMBIM1	s3	1101.207486333
TMBIM1	s4	968.143868559
TMBIM1	s5	1429.41581676
TMBIM4	s1	1806.050243899
TMBIM4	s2	1534.399798021
TMBIM4	s3	1330.994734265
TMBIM4	s4	1862.269106571
TMBIM4	s5	1378.077491756
TMBIM6	s1	4885.53743091
TMBIM6	s2	4810.19388874
TMBIM6	s3	5447.9654406
TMBIM6	s4	4657.94994476
TMBIM6	s5	5789.44840148
TMC5	s1	44.4415180581
TMC5	s2	44.80182941682
TMC5	s3	34.56995518006
TMC5	s4	39.29528130646
TMC5	s5	31.66206081664
TMC6	s1	1238.048392802
TMC6	s2	994.681533971
TMC6	s3	908.190253366
TMC6	s4	882.194345319
TMC6	s5	604.982536567
TMC7	s1	55.022583305
TMC7	s2	57.4265030126
TMC7	s3	56.6703379689
TMC7	s4	61.9257115067
TMC7	s5	68.2044335559
TMCC1	s1	197.644582246
TMCC1	s2	194.424555787
TMCC1	s3	169.6187971476
TMCC1	s4	288.5499015218
TMCC1	s5	309.3749957842
TMCC2	s1	259.6144013348
TMCC2	s2	251.9327759387
TMCC2	s3	202.7867675506
TMCC2	s4	272.0827517117
TMCC2	s5	297.4323864923
TMCO1	s1	1623.015002124
TMCO1	s2	1685.267300648
TMCO1	s3	1665.544613303
TMCO1	s4	1451.477134709
TMCO1	s5	1387.729004505
TMCO3	s1	175.4426509892
TMCO3	s2	196.612179419
TMCO3	s3	239.1402342274
TMCO3	s4	195.454368453
TMCO3	s5	275.1845000606
TMCO6	s1	373.117764173
TMCO6	s2	347.005923302
TMCO6	s3	311.087097123
TMCO6	s4	373.245995859
TMCO6	s5	315.990667852
TMED1	s1	177.7649448082
TMED1	s2	241.415612225
TMED1	s3	339.863529153
TMED1	s4	171.9137692817
TMED1	s5	288.863687859
TMED10	s1	2909.41928098
TMED10	s2	3071.856437898
TMED10	s3	2311.94002154
TMED10	s4	2157.3670063
TMED10	s5	1553.824644466
TMED2	s1	2980.75091511
TMED2	s2	3157.356323168
TMED2	s3	2309.30939087
TMED2	s4	2234.328243318
TMED2	s5	1665.481807726
TMED3	s1	777.454230016
TMED3	s2	766.074183027
TMED3	s3	656.37518242
TMED3	s4	808.226135363
TMED3	s5	729.734162347
TMED5	s1	1041.552298775
TMED5	s2	1297.447758809
TMED5	s3	1208.886992946
TMED5	s4	1307.627938062
TMED5	s5	1569.860346748
TMED7	s1	368.75246211
TMED7	s2	465.209022396
TMED7	s3	455.165390008
TMED7	s4	383.363112695
TMED7	s5	441.581400706
TMED9	s1	2451.911051924
TMED9	s2	2769.17509747
TMED9	s3	2519.564260784
TMED9	s4	2072.293685864
TMED9	s5	2006.20954753
TMEFF1	s1	52.0889935947
TMEFF1	s2	47.79137503476
TMEFF1	s3	31.0475757218
TMEFF1	s4	52.75957924266
TMEFF1	s5	37.83964547402
TMEM100	s1	103.03485741959
TMEM100	s2	81.75176253058
TMEM100	s3	51.63987293071
TMEM100	s4	101.30487975863
TMEM100	s5	54.3008400329
TMEM104	s1	144.5488386414
TMEM104	s2	170.520912949
TMEM104	s3	166.70104145
TMEM104	s4	162.4537405152
TMEM104	s5	190.320406041
TMEM106B	s1	502.767225686
TMEM106B	s2	447.433509531
TMEM106B	s3	511.071318316
TMEM106B	s4	351.112376818
TMEM106B	s5	331.659709617
TMEM106C	s1	375.3034038612
TMEM106C	s2	409.2786459415
TMEM106C	s3	335.768091301
TMEM106C	s4	194.6949115364
TMEM106C	s5	156.3966268694
TMEM109	s1	1293.7305074
TMEM109	s2	1268.261306618
TMEM109	s3	1155.411654718
TMEM109	s4	953.646328903
TMEM109	s5	816.250082819
TMEM11	s1	385.232723104
TMEM11	s2	421.680631595
TMEM11	s3	442.003101068
TMEM11	s4	404.068795582
TMEM11	s5	436.743293696
TMEM110	s1	251.3585828387
TMEM110	s2	315.6629769864
TMEM110	s3	268.5779852863
TMEM110	s4	256.5242190889
TMEM110	s5	311.900137013
TMEM111	s1	1344.083750529
TMEM111	s2	1467.392659342
TMEM111	s3	1500.452764559
TMEM111	s4	1525.052871893
TMEM111	s5	1838.80275979
TMEM115	s1	302.689770105
TMEM115	s2	337.031537776
TMEM115	s3	304.958269799
TMEM115	s4	315.4485703
TMEM115	s5	356.741455329
TMEM121	s1	54.4191582601
TMEM121	s2	53.7120122546
TMEM121	s3	63.7849055429
TMEM121	s4	25.3679497569
TMEM121	s5	33.3897109703
TMEM123	s1	3654.4968488
TMEM123	s2	3506.15629866
TMEM123	s3	2942.28203952
TMEM123	s4	3195.73457554
TMEM123	s5	2983.38666817
TMEM126B	s1	2219.34647943
TMEM126B	s2	2161.15907527
TMEM126B	s3	2051.29005922
TMEM126B	s4	1885.176893583
TMEM126B	s5	1649.79699909
TMEM127	s1	233.1814539767
TMEM127	s2	320.8817228701
TMEM127	s3	666.3127610589
TMEM127	s4	639.4553098895
TMEM127	s5	1039.843324853
TMEM131	s1	1342.277262477
TMEM131	s2	1251.275482331
TMEM131	s3	1015.935124429
TMEM131	s4	1419.412304395
TMEM131	s5	1205.925504344
TMEM132A	s1	35.9621774925
TMEM132A	s2	46.4414186096
TMEM132A	s3	80.3588858384
TMEM132A	s4	34.5609356323
TMEM132A	s5	96.5269813467
TMEM134	s1	439.47060888
TMEM134	s2	478.211930692
TMEM134	s3	380.008851676
TMEM134	s4	319.255001467
TMEM134	s5	327.500808389
TMEM135	s1	240.104016432
TMEM135	s2	255.5083992454
TMEM135	s3	291.533642449
TMEM135	s4	174.9208788874
TMEM135	s5	222.8980674458
TMEM140	s1	318.211385092
TMEM140	s2	462.889216977
TMEM140	s3	515.302164827
TMEM140	s4	795.764403804
TMEM140	s5	1144.019379356
TMEM144	s1	43.867918011
TMEM144	s2	46.0740426599
TMEM144	s3	41.8855419984
TMEM144	s4	40.8515123036
TMEM144	s5	55.6859509544
TMEM147	s1	2277.521217834
TMEM147	s2	2093.3653247
TMEM147	s3	1819.253068444
TMEM147	s4	1959.488789762
TMEM147	s5	1741.292953214
TMEM149	s1	1036.247892263
TMEM149	s2	1182.058826431
TMEM149	s3	1233.549614956
TMEM149	s4	1199.244398241
TMEM149	s5	1598.845040595
TMEM14A	s1	762.2085152637
TMEM14A	s2	706.9992365385
TMEM14A	s3	486.9827891497
TMEM14A	s4	613.0083653386
TMEM14A	s5	353.4213515454
TMEM151B	s1	192.6090710036
TMEM151B	s2	179.280942932
TMEM151B	s3	118.4202360881
TMEM151B	s4	202.825031541
TMEM151B	s5	146.6011419651
TMEM156	s1	389.5417036531
TMEM156	s2	354.4053757461
TMEM156	s3	130.8133174847
TMEM156	s4	296.1196237412
TMEM156	s5	87.4567686608
TMEM158	s1	26.3028133243
TMEM158	s2	41.1205187397
TMEM158	s3	91.2388691825
TMEM158	s4	76.7243178391
TMEM158	s5	138.94977849080001
TMEM159	s1	323.204009146
TMEM159	s2	327.892243158
TMEM159	s3	260.731644619
TMEM159	s4	307.26559726200003
TMEM159	s5	280.06388137
TMEM160	s1	272.112171142
TMEM160	s2	310.3998042192
TMEM160	s3	357.666024832
TMEM160	s4	192.8462539118
TMEM160	s5	252.5755104964
TMEM161A	s1	994.024890801
TMEM161A	s2	1013.621841595
TMEM161A	s3	648.437379893
TMEM161A	s4	865.291508567
TMEM161A	s5	567.862910813
TMEM165	s1	391.808175109
TMEM165	s2	511.966373147
TMEM165	s3	618.638166888
TMEM165	s4	542.515494266
TMEM165	s5	776.582919816
TMEM168	s1	480.667645636
TMEM168	s2	491.078711951
TMEM168	s3	563.288483504
TMEM168	s4	539.382301362
TMEM168	s5	565.120421566
TMEM176A	s1	412.2672326874
TMEM176A	s2	828.4111341912
TMEM176A	s3	1439.5381445087
TMEM176A	s4	565.1345010997
TMEM176A	s5	2610.3228048773
TMEM176B	s1	302.7826066015
TMEM176B	s2	702.7463267008
TMEM176B	s3	1536.026393125
TMEM176B	s4	511.6328019259
TMEM176B	s5	2272.1036430739
TMEM177	s1	149.631501253
TMEM177	s2	163.0420399663
TMEM177	s3	130.6838191485
TMEM177	s4	141.3493919602
TMEM177	s5	127.4267816023
TMEM180	s1	133.3290445353
TMEM180	s2	135.4773518231
TMEM180	s3	158.9010382141
TMEM180	s4	146.1295292698
TMEM180	s5	182.1483676856
TMEM184B	s1	307.746117704
TMEM184B	s2	414.371297387
TMEM184B	s3	415.393601005
TMEM184B	s4	462.3812472458
TMEM184B	s5	545.632080307
TMEM184C	s1	265.9729726564
TMEM184C	s2	310.976790261
TMEM184C	s3	359.469992513
TMEM184C	s4	279.3683465331
TMEM184C	s5	370.801539819
TMEM185B	s1	224.713891152
TMEM185B	s2	233.414618499
TMEM185B	s3	249.157799782
TMEM185B	s4	285.721254701
TMEM185B	s5	374.343738087
TMEM186	s1	247.002407205
TMEM186	s2	261.544680344
TMEM186	s3	259.059551941
TMEM186	s4	221.395304605
TMEM186	s5	241.967664514
TMEM187	s1	167.0260432958
TMEM187	s2	196.064248539
TMEM187	s3	221.223980741
TMEM187	s4	138.081080474
TMEM187	s5	201.297469546
TMEM194A	s1	274.848643083
TMEM194A	s2	311.609975513
TMEM194A	s3	300.523534525
TMEM194A	s4	274.520362212
TMEM194A	s5	364.655421621
TMEM2	s1	476.368113109
TMEM2	s2	498.127776178
TMEM2	s3	634.943700342
TMEM2	s4	521.041750768
TMEM2	s5	582.869537619
TMEM204	s1	1124.4950091329
TMEM204	s2	1046.4159223482
TMEM204	s3	637.8746526786
TMEM204	s4	598.2625789092
TMEM204	s5	288.1248714964
TMEM208	s1	1041.957023707
TMEM208	s2	1222.277554103
TMEM208	s3	811.901241451
TMEM208	s4	872.811680978
TMEM208	s5	773.452550154
TMEM209	s1	370.553351615
TMEM209	s2	307.6271956652
TMEM209	s3	288.0102164452
TMEM209	s4	278.8246537046
TMEM209	s5	204.7361221318
TMEM214	s1	751.804708438
TMEM214	s2	756.998739502
TMEM214	s3	748.558035099
TMEM214	s4	563.469409134
TMEM214	s5	544.670768294
TMEM22	s1	193.62328874791
TMEM22	s2	192.28037329222
TMEM22	s3	136.63487808809
TMEM22	s4	277.78156705847
TMEM22	s5	198.3706690049
TMEM222	s1	696.023487487
TMEM222	s2	612.373044799
TMEM222	s3	600.42919398
TMEM222	s4	649.421029348
TMEM222	s5	583.403668394
TMEM223	s1	686.614717985
TMEM223	s2	631.170730683
TMEM223	s3	574.962150662
TMEM223	s4	572.688817779
TMEM223	s5	465.835283717
TMEM231	s1	79.5543653644
TMEM231	s2	70.8933824076
TMEM231	s3	59.051379437
TMEM231	s4	85.5406475877
TMEM231	s5	73.6455766936
TMEM255A	s1	46.50497120307
TMEM255A	s2	85.9673348848
TMEM255A	s3	106.89019667163
TMEM255A	s4	83.0398204811
TMEM255A	s5	199.99731054533
TMEM30A	s1	1335.172240204
TMEM30A	s2	1397.539006135
TMEM30A	s3	1272.221017185
TMEM30A	s4	1549.926946582
TMEM30A	s5	1648.735893589
TMEM30B	s1	197.0434848169
TMEM30B	s2	177.4156280457
TMEM30B	s3	142.3524577334
TMEM30B	s4	170.1135785634
TMEM30B	s5	129.0507144105
TMEM33	s1	549.312986952
TMEM33	s2	585.875847628
TMEM33	s3	645.145008404
TMEM33	s4	699.237914616
TMEM33	s5	752.523649016
TMEM35	s1	169.6310071289
TMEM35	s2	164.2756665554
TMEM35	s3	107.6460100195
TMEM35	s4	176.0818668831
TMEM35	s5	118.8368036081
TMEM38B	s1	406.7360540202
TMEM38B	s2	353.8599280497
TMEM38B	s3	314.3400691371
TMEM38B	s4	452.096698591
TMEM38B	s5	392.7279834695
TMEM39A	s1	270.642787144
TMEM39A	s2	299.063161692
TMEM39A	s3	279.982070917
TMEM39A	s4	319.818397769
TMEM39A	s5	311.400599504
TMEM39B	s1	313.504536545
TMEM39B	s2	355.699456038
TMEM39B	s3	305.415256682
TMEM39B	s4	250.317823426
TMEM39B	s5	252.044177535
TMEM40	s1	288.6775921872
TMEM40	s2	273.327858073
TMEM40	s3	144.7817289386
TMEM40	s4	308.3578377132
TMEM40	s5	187.3908486762
TMEM41B	s1	1223.224872152
TMEM41B	s2	1350.492018696
TMEM41B	s3	1235.287307109
TMEM41B	s4	1393.425793336
TMEM41B	s5	1311.141627492
TMEM43	s1	1216.859174644
TMEM43	s2	1223.97002174
TMEM43	s3	1346.951187162
TMEM43	s4	1538.897781529
TMEM43	s5	1584.218543448
TMEM45A	s1	381.3213528535
TMEM45A	s2	411.4966965608
TMEM45A	s3	126.2080145633
TMEM45A	s4	390.4093691039
TMEM45A	s5	180.8147654023
TMEM47	s1	33.8775237061
TMEM47	s2	33.1349622019
TMEM47	s3	25.9303656788
TMEM47	s4	35.8296143856
TMEM47	s5	31.1057655792
TMEM48	s1	237.003567949
TMEM48	s2	256.6680490482
TMEM48	s3	223.764860865
TMEM48	s4	166.8283871672
TMEM48	s5	166.4291248584
TMEM5	s1	1136.352868961
TMEM5	s2	1170.911240276
TMEM5	s3	753.127339775
TMEM5	s4	799.06373468
TMEM5	s5	504.020842004
TMEM50A	s1	1280.785578972
TMEM50A	s2	1296.96147465
TMEM50A	s3	1511.560857854
TMEM50A	s4	1371.490069219
TMEM50A	s5	1670.75454685
TMEM50B	s1	768.097948482
TMEM50B	s2	738.747111001
TMEM50B	s3	665.909544772
TMEM50B	s4	725.716760733
TMEM50B	s5	678.045029023
TMEM51	s1	111.178158268
TMEM51	s2	134.198001769
TMEM51	s3	183.9811757889
TMEM51	s4	156.1950834417
TMEM51	s5	421.4266032104
TMEM53	s1	265.221188795
TMEM53	s2	264.565161185
TMEM53	s3	233.079527287
TMEM53	s4	295.265941373
TMEM53	s5	258.901297931
TMEM57	s1	182.1669359798
TMEM57	s2	215.85563016
TMEM57	s3	133.245025304
TMEM57	s4	186.2284917937
TMEM57	s5	169.8853921364
TMEM59	s1	4298.81862616
TMEM59	s2	4872.88945495
TMEM59	s3	3849.52100447
TMEM59	s4	4413.74745567
TMEM59	s5	4274.95384157
TMEM59L	s1	52.3103471465
TMEM59L	s2	67.1102891345
TMEM59L	s3	53.3301728284
TMEM59L	s4	47.7155435941
TMEM59L	s5	59.2660013387
TMEM62	s1	238.444879613
TMEM62	s2	256.186118435
TMEM62	s3	253.385086776
TMEM62	s4	238.595674897
TMEM62	s5	267.561070913
TMEM63A	s1	282.418900346
TMEM63A	s2	324.314150034
TMEM63A	s3	262.03336427
TMEM63A	s4	179.692379247
TMEM63A	s5	196.453811891
TMEM66	s1	6829.71103975
TMEM66	s2	6687.74201706
TMEM66	s3	5276.72680646
TMEM66	s4	6500.92077793
TMEM66	s5	5331.76859456
TMEM70	s1	548.402976797
TMEM70	s2	624.872629874
TMEM70	s3	497.385403329
TMEM70	s4	518.329959454
TMEM70	s5	544.50138001
TMEM80	s1	322.619541537
TMEM80	s2	330.89539326
TMEM80	s3	301.235492802
TMEM80	s4	313.499199026
TMEM80	s5	285.617580517
TMEM87A	s1	1140.577745762
TMEM87A	s2	1131.869389139
TMEM87A	s3	1047.49788458
TMEM87A	s4	1062.903479007
TMEM87A	s5	999.110344952
TMEM8A	s1	424.7205240004
TMEM8A	s2	459.545521851
TMEM8A	s3	503.628714518
TMEM8A	s4	460.7314800588
TMEM8A	s5	652.839635358
TMEM8B	s1	262.2884938115
TMEM8B	s2	264.295092742
TMEM8B	s3	201.2014683355
TMEM8B	s4	221.170124129
TMEM8B	s5	162.9604923565
TMEM90B	s1	159.5210306025
TMEM90B	s2	153.5227364474
TMEM90B	s3	102.0643947726
TMEM90B	s4	165.9572792148
TMEM90B	s5	118.935891089
TMEM93	s1	663.1391613188
TMEM93	s2	756.493005019
TMEM93	s3	789.829568393
TMEM93	s4	597.9990469362
TMEM93	s5	697.700167819
TMEM97	s1	383.84923472
TMEM97	s2	389.954574696
TMEM97	s3	359.313581924
TMEM97	s4	327.060181661
TMEM97	s5	256.024106852
TMEM9B	s1	1608.471174904
TMEM9B	s2	1450.84784923
TMEM9B	s3	1626.325346582
TMEM9B	s4	1672.225878934
TMEM9B	s5	1710.11314725
TMF1	s1	377.294052306
TMF1	s2	372.527937589
TMF1	s3	353.328772302
TMF1	s4	429.21998267
TMF1	s5	388.702476035
TMOD1	s1	175.271615308
TMOD1	s2	185.84056112
TMOD1	s3	168.063265598
TMOD1	s4	221.802497426
TMOD1	s5	193.989926991
TMOD2	s1	60.32698568165
TMOD2	s2	56.02796930938
TMOD2	s3	31.14687403369
TMOD2	s4	62.81605310674
TMOD2	s5	48.78267243906
TMOD3	s1	60.950069471650004
TMOD3	s2	66.67648239311
TMOD3	s3	121.41996628007
TMOD3	s4	41.68218460815
TMOD3	s5	75.78315457974
TMPO	s1	722.825103196
TMPO	s2	656.64656498
TMPO	s3	460.740747543
TMPO	s4	491.875636369
TMPO	s5	215.676658944
TMPRSS11D	s1	595.112988497
TMPRSS11D	s2	542.84463048
TMPRSS11D	s3	295.535749098
TMPRSS11D	s4	634.242878923
TMPRSS11D	s5	382.260431516
TMPRSS15	s1	195.7320524332
TMPRSS15	s2	192.6852053922
TMPRSS15	s3	99.5000703482
TMPRSS15	s4	202.2065539914
TMPRSS15	s5	122.04093881
TMPRSS2	s1	27.6192341706
TMPRSS2	s2	26.4980166745
TMPRSS2	s3	25.94937899
TMPRSS2	s4	30.6685299702
TMPRSS2	s5	32.3272432046
TMPRSS3	s1	244.489385869
TMPRSS3	s2	368.135790888
TMPRSS3	s3	280.2587154811
TMPRSS3	s4	122.5376378911
TMPRSS3	s5	174.3885382985
TMPRSS4	s1	22.7117076575
TMPRSS4	s2	20.3079453177
TMPRSS4	s3	21.8176351469
TMPRSS4	s4	19.1511878194
TMPRSS4	s5	17.9724902367
TMPRSS5	s1	309.486331413
TMPRSS5	s2	292.0159186356
TMPRSS5	s3	203.852786227
TMPRSS5	s4	282.4380334996
TMPRSS5	s5	198.4786376052
TMPRSS6	s1	486.135295576
TMPRSS6	s2	595.911437372
TMPRSS6	s3	417.804284945
TMPRSS6	s4	445.75776906
TMPRSS6	s5	394.853638951
